Year,Month,Date,Gold,Silver,Platinum,Palladium
1999,6,1999-06-25,260.925,5.125,348.875,329.5
1999,6,1999-06-24,260.425,5.1,348.25,328.5
1999,6,1999-06-23,258.925,5.07,347.5,329
1999,6,1999-06-22,258.85,5.02,345.75,332.5
1999,6,1999-06-21,259.225,4.97,350.5,337.625
1999,6,1999-06-18,259.725,5.065,351.75,338
1999,6,1999-06-17,258.575,5.0475,352.25,337.5
1999,6,1999-06-16,258.8,5.01,355,337.75
1999,6,1999-06-15,259.825,5.0725,361,341.25
1999,6,1999-06-14,259.825,5.115,362.375,336
1999,6,1999-06-11,259.45,5.09,366,344.5
1999,6,1999-06-10,258.475,5.02,366.75,348.5
1999,6,1999-06-09,261.65,4.9275,365.25,349.5
1999,6,1999-06-08,263.1,4.98,362.625,346
1999,6,1999-06-07,265.975,4.98,365,344
1999,6,1999-06-04,265.9,4.9025,367.25,343.875
1999,6,1999-06-03,264.3,4.96,363.5,342
1999,6,1999-06-02,267.1,4.98,362.25,342.3
1999,6,1999-06-01,266.175,4.88,361.25,338.9
1999,5,1999-05-28,269.825,4.935,364.5,339
1999,5,1999-05-27,268.6,4.955,363.625,339.5
1999,5,1999-05-26,269.5,5.05,358.75,339
1999,5,1999-05-25,272.175,5.085,357.5,330.75
1999,5,1999-05-24,272.2,5.145,356,331
1999,5,1999-05-21,274.075,5.305,358.5,330.25
1999,5,1999-05-20,274.2,5.315,355,329.5
1999,5,1999-05-19,272.675,5.285,354.5,337.5
1999,5,1999-05-18,274.875,5.375,354.5,343
1999,5,1999-05-17,276.1,5.36,354.75,339
1999,5,1999-05-14,276.6,5.47,356.625,344
1999,5,1999-05-13,278.125,5.365,355.75,337.5
1999,5,1999-05-12,277.775,5.4,356,335.25
1999,5,1999-05-11,278.875,5.3825,353.5,329
1999,5,1999-05-10,279.325,5.375,354,330
1999,5,1999-05-07,282.9,5.2725,355.25,327
1999,5,1999-05-06,288.025,5.43,353.75,312.5
1999,5,1999-05-05,285.75,5.295,349.75,285
1999,5,1999-05-04,285.45,5.325,348,291
1999,4,1999-04-30,286.225,5.44,350,314
1999,4,1999-04-29,283.35,5.275,347.5,332.5
1999,4,1999-04-28,282.9,5.205,354,342.5
1999,4,1999-04-27,281.275,5.0975,355.5,352.5
1999,4,1999-04-26,282.3,5.145,355,355.25
1999,4,1999-04-23,283.5,5.1825,356.75,364
1999,4,1999-04-22,283.375,5.1525,358,372
1999,4,1999-04-21,283.575,5.115,360.75,379.75
1999,4,1999-04-20,284.45,5.145,364.5,384
1999,4,1999-04-19,284.425,5.065,365.25,380
1999,4,1999-04-16,284.05,5.02,361.5,370
1999,4,1999-04-15,282.45,4.88,359,367
1999,4,1999-04-14,283.625,4.94,357.75,367.5
1999,4,1999-04-13,282.975,4.89,359.25,366.625
1999,4,1999-04-12,282.95,4.98,360.5,364
1999,4,1999-04-09,281.1,4.915,356.975,361.5
1999,4,1999-04-08,280.7,4.9775,357.375,362.5
1999,4,1999-04-07,280.2,4.9575,355.75,362.75
1999,4,1999-04-06,278.425,4.945,356.125,357
1999,4,1999-04-01,280.525,5.01,360.25,355
1999,3,1999-03-31,279.625,5.025,361,362
1999,3,1999-03-30,279.825,5.115,362,362.5
1999,3,1999-03-29,280.25,5.0925,368.5,368
1999,3,1999-03-26,280.9,5.0575,369.75,369.125
1999,3,1999-03-25,283.575,5.055,370.25,359.5
1999,3,1999-03-24,284.25,5.095,374,355
1999,3,1999-03-23,284.6,5.13,373.875,355.25
1999,3,1999-03-22,284.4,5.07,372.5,356.5
1999,3,1999-03-19,283.575,5.035,370,351
1999,3,1999-03-18,284.025,5.04,367.25,348.5
1999,3,1999-03-17,284.3,5.0425,367.375,349
1999,3,1999-03-16,284.9,5.055,364.125,349.25
1999,3,1999-03-15,290.475,5.205,365.125,349.75
1999,3,1999-03-12,293.075,5.3075,367.25,350
1999,3,1999-03-11,293.9,5.285,369,347.75
1999,3,1999-03-10,291.65,5.24,369.75,345.25
1999,3,1999-03-09,292.425,5.315,376,345.75
1999,3,1999-03-08,289,5.245,376.25,347.5
1999,3,1999-03-05,287.9,5.295,373.875,346.25
1999,3,1999-03-04,287.2,5.2225,372,346.5
1999,3,1999-03-03,286.3,5.345,372.5,350
1999,3,1999-03-02,287.325,5.485,375.75,351
1999,3,1999-03-01,286.875,5.62,378.75,352.5
1999,2,1999-02-26,286.925,5.58,378.75,354
1999,2,1999-02-25,286.775,5.42,379,354.75
1999,2,1999-02-24,286.75,5.5,383.5,349
1999,2,1999-02-23,286.675,5.505,380.5,346.5
1999,2,1999-02-22,287.2,5.575,374.5,352.5
1999,2,1999-02-19,286.7,5.6,378.5,355
1999,2,1999-02-18,285.675,5.4625,370,349.5
1999,2,1999-02-17,285.55,5.385,363.5,348.5
1999,2,1999-02-16,286.675,5.665,364.5,355
1999,2,1999-02-15,289.625,5.75,369.5,357.5
1999,2,1999-02-12,288.275,5.64,365.25,357.875
1999,2,1999-02-11,287.4,5.495,359.25,358
1999,2,1999-02-10,287.65,5.525,360.125,360.5
1999,2,1999-02-09,287.325,5.53,354.75,346
1999,2,1999-02-08,288.85,5.575,352.75,343
1999,2,1999-02-05,289.575,5.69,357,351.5
1999,2,1999-02-04,287.25,5.62,352.25,355.5
1999,2,1999-02-03,287.2,5.54,353.5,344.5
1999,2,1999-02-02,289.15,5.28,349,339.25
1999,2,1999-02-01,287,5.275,346.75,341.25
1999,1,1999-01-29,285.525,5.2375,344.75,335
1999,1,1999-01-28,282.925,5.0875,344.45,329.5
1999,1,1999-01-27,284.8,5.08,349.75,329
1999,1,1999-01-26,287.2,5.15,352,325
1999,1,1999-01-25,287,5.095,351.25,322.5
1999,1,1999-01-22,287.375,5.135,351.875,320
1999,1,1999-01-21,287.425,5.1525,353.75,320.75
1999,1,1999-01-20,285.95,5.13,353.75,320.75
1999,1,1999-01-19,286.9,5.125,353,321.25
1999,1,1999-01-18,286.85,5.13,354.125,316.5
1999,1,1999-01-15,285.9,5.105,350.5,312
1999,1,1999-01-14,285.675,5.14,353.5,311
1999,1,1999-01-13,286.825,5.185,353.625,312
1999,1,1999-01-12,290.6,5.355,360,316.5
1999,1,1999-01-11,291.2,5.255,359.5,316
1999,1,1999-01-08,290.9,5.21,359,315
1999,1,1999-01-07,289.275,5.29,357.375,315
1999,1,1999-01-06,287.4,5.1525,360,328.375
1999,1,1999-01-05,287.075,4.91,361.5,333
1999,1,1999-01-04,287.7,4.995,362.625,335.5
2000,12,2000-12-28,274.525,4.595,619,962
2000,12,2000-12-27,274.875,4.63,611.5,971
2000,12,2000-12-21,273.05,4.605,610.75,949
2000,12,2000-12-20,271.325,4.61,604.5,934
2000,12,2000-12-19,269.5,4.57,602,923.5
2000,12,2000-12-18,270.35,4.575,603.75,935
2000,12,2000-12-15,270.325,4.61,610.5,938.5
2000,12,2000-12-14,269.5,4.6375,612.5,915.5
2000,12,2000-12-13,269.775,4.65,623.5,930
2000,12,2000-12-12,270.875,4.66,620,936
2000,12,2000-12-11,271.6,4.66,611,915
2000,12,2000-12-08,273.125,4.71,605.5,901
2000,12,2000-12-07,274.5,4.745,605,867.5
2000,12,2000-12-06,271.225,4.71,599,852.5
2000,12,2000-12-05,271.325,4.6925,616.5,871.5
2000,12,2000-12-04,270.925,4.665,619.5,871.5
2000,12,2000-12-01,270.2,4.685,606.5,823
2000,11,2000-11-30,268.05,4.63,604.5,809.5
2000,11,2000-11-29,269.05,4.695,599.25,799.5
2000,11,2000-11-28,269.85,4.6925,598.75,798.5
2000,11,2000-11-27,267.175,4.62,587.5,790.5
2000,11,2000-11-24,265.775,4.615,586,783.5
2000,11,2000-11-23,265.8,4.62,587.5,783
2000,11,2000-11-22,266.3,4.62,587,785
2000,11,2000-11-21,266.7,4.6475,592.5,785.5
2000,11,2000-11-20,265.95,4.645,594,783.25
2000,11,2000-11-17,265.875,4.6525,590.5,779
2000,11,2000-11-16,266.05,4.67,587,777
2000,11,2000-11-15,264.925,4.66,592,781
2000,11,2000-11-14,264.725,4.6625,591.5,778
2000,11,2000-11-13,264.575,4.67,595,776
2000,11,2000-11-10,265,4.725,600,780.5
2000,11,2000-11-09,264.475,4.7225,598.5,780
2000,11,2000-11-08,264.55,4.715,598,779
2000,11,2000-11-07,264.8,4.74,593.5,778
2000,11,2000-11-06,265.725,4.73,594,773.5
2000,11,2000-11-03,265.55,4.71,599.25,792
2000,11,2000-11-02,265.3,4.75,593,783
2000,11,2000-11-01,265.75,4.75,586,772.5
2000,10,2000-10-31,264.15,4.74,582,756
2000,10,2000-10-30,265.2,4.755,577.75,752
2000,10,2000-10-27,264.925,4.7175,577,753
2000,10,2000-10-26,266.575,4.75,579,752
2000,10,2000-10-25,268.05,4.78,577,747.5
2000,10,2000-10-24,270.3,4.78,580,751
2000,10,2000-10-23,271.35,4.83,586,752.5
2000,10,2000-10-20,270.975,4.815,588,750
2000,10,2000-10-19,270.4,4.83,582,742.5
2000,10,2000-10-18,271.65,4.84,578,738
2000,10,2000-10-17,270.4,4.845,575,735
2000,10,2000-10-16,271.825,4.86,582,733
2000,10,2000-10-13,274.55,4.8825,586,734.75
2000,10,2000-10-12,272.4,4.8525,585,736
2000,10,2000-10-11,272.875,4.885,582.5,737.5
2000,10,2000-10-10,270.125,4.865,582,735
2000,10,2000-10-09,270.125,4.86,582,733.5
2000,10,2000-10-06,270.4,4.855,580,742
2000,10,2000-10-05,270.875,4.875,574.5,735
2000,10,2000-10-04,271.325,4.885,569.5,726
2000,10,2000-10-03,272.25,4.88,569,717
2000,10,2000-10-02,273.7,4.8825,573,713
2000,9,2000-09-29,273.875,4.8875,571.5,712
2000,9,2000-09-28,276.8,4.9375,574.5,712
2000,9,2000-09-27,275.45,4.9,566.5,715
2000,9,2000-09-26,274.45,4.8975,576.5,715
2000,9,2000-09-25,273.2,4.8925,582,719.5
2000,9,2000-09-22,273.15,4.8825,586,731
2000,9,2000-09-21,269.575,4.82,587,723
2000,9,2000-09-20,271.25,4.855,593.25,720
2000,9,2000-09-19,271.925,4.8475,594,720
2000,9,2000-09-18,272.725,4.855,594,720
2000,9,2000-09-15,272.725,4.8675,585,715
2000,9,2000-09-14,272.95,4.865,585,724.5
2000,9,2000-09-13,272.65,4.88,598.5,749
2000,9,2000-09-12,273.725,4.855,609,755
2000,9,2000-09-11,272.575,4.865,610,755.5
2000,9,2000-09-08,273.425,4.89,610.75,765
2000,9,2000-09-07,272.825,4.91,609.5,754
2000,9,2000-09-06,274.725,4.95,607.5,730.5
2000,9,2000-09-05,275.6,4.9425,597,717.5
2000,9,2000-09-04,276.825,4.955,612,718
2000,9,2000-09-01,276.8,4.94,591,724.5
2000,8,2000-08-31,275.975,4.91,587.5,717.5
2000,8,2000-08-30,272.95,4.8925,596.5,712.5
2000,8,2000-08-29,274,4.885,589,717.5
2000,8,2000-08-25,273.5,4.86,574.5,719
2000,8,2000-08-24,272.3,4.76,574,723.5
2000,8,2000-08-23,272.8,4.81,573,735.5
2000,8,2000-08-22,273.7,4.8275,573,742.5
2000,8,2000-08-21,275.5,4.835,570,736.5
2000,8,2000-08-18,276.375,4.8525,568,747.5
2000,8,2000-08-17,277.175,4.87,571,748
2000,8,2000-08-16,275.925,4.845,572,755
2000,8,2000-08-15,274.425,4.865,571.5,752.25
2000,8,2000-08-14,275.45,4.91,567,751.5
2000,8,2000-08-11,272.925,4.9,566.5,790
2000,8,2000-08-10,272.325,4.875,579,791
2000,8,2000-08-09,272.15,4.87,577,784
2000,8,2000-08-08,273.55,4.925,573.5,747.5
2000,8,2000-08-07,273.35,4.92,567,741
2000,8,2000-08-04,273.625,4.9475,573,804
2000,8,2000-08-03,276.075,4.9575,586,820
2000,8,2000-08-02,277.375,4.96,610,853.5
2000,8,2000-08-01,277.45,4.9775,590,838.5
2000,7,2000-07-31,277.075,4.95,576,821
2000,7,2000-07-28,278.275,4.95,561,769
2000,7,2000-07-27,280.025,4.935,562,761.5
2000,7,2000-07-26,279.775,4.965,565.5,765.5
2000,7,2000-07-25,279.225,4.92,567,767
2000,7,2000-07-24,279.9,4.925,576.5,771
2000,7,2000-07-21,279.825,4.9875,580.5,779
2000,7,2000-07-20,278.625,4.96,573.5,720.5
2000,7,2000-07-19,280.5,4.99,571.5,708.5
2000,7,2000-07-18,282.7,5.015,577,711
2000,7,2000-07-17,282.425,5.005,576,701.5
2000,7,2000-07-14,280.45,4.96,560,677.5
2000,7,2000-07-13,280.725,4.955,556,663
2000,7,2000-07-12,281.4,4.955,549.5,667.5
2000,7,2000-07-11,283.225,4.975,550,672
2000,7,2000-07-10,284.175,4.975,550,666
2000,7,2000-07-07,283.5,4.985,542.5,649.5
2000,7,2000-07-06,285.15,4.97,535.5,630
2000,7,2000-07-05,287.275,4.99,535,617
2000,7,2000-07-04,287.15,4.99,549,625.75
2000,7,2000-07-03,287.85,4.995,554,622.5
2000,6,2000-06-30,288.65,5.0175,561.5,636.5
2000,6,2000-06-29,290.3,4.9775,573,660
2000,6,2000-06-28,287.175,4.935,572.5,650
2000,6,2000-06-27,284,4.955,572,659
2000,6,2000-06-26,283.525,4.94,577,663.5
2000,6,2000-06-23,285.55,4.955,560,655
2000,6,2000-06-22,286.875,4.93,573.5,662.5
2000,6,2000-06-21,286.325,5.02,566.5,684.5
2000,6,2000-06-20,286.3,4.99,565.5,688.5
2000,6,2000-06-19,287,5.04,553.5,689
2000,6,2000-06-16,290.2,5.05,543,682
2000,6,2000-06-15,288.275,5.06,542,664.5
2000,6,2000-06-14,286.6,4.995,541.5,658.5
2000,6,2000-06-13,292.25,5.0875,554.5,655.5
2000,6,2000-06-12,284.35,5.01,546.5,642
2000,6,2000-06-09,284.775,5.035,550.5,645.5
2000,6,2000-06-08,285.425,5.055,547.5,640
2000,6,2000-06-07,285.525,5.045,560,627.5
2000,6,2000-06-06,286.6,5.005,563,612.5
2000,6,2000-06-05,282.475,5.03,565.25,604
2000,6,2000-06-02,277.275,4.91,554,583.5
2000,6,2000-06-01,272.65,4.895,552.5,572
2000,5,2000-05-31,272.25,4.9,549.5,569
2000,5,2000-05-30,273.775,4.94,549,566
2000,5,2000-05-26,270.875,4.915,547,564
2000,5,2000-05-25,273.175,4.9675,554.5,561.5
2000,5,2000-05-24,273.8,4.98,563,563
2000,5,2000-05-23,274.6,4.995,544,566.5
2000,5,2000-05-22,274,4.9775,548.5,562
2000,5,2000-05-19,273.45,4.98,534,573
2000,5,2000-05-18,272.65,4.965,518,570
2000,5,2000-05-17,273.975,5.04,510,570
2000,5,2000-05-16,275.85,5.005,505.5,566.5
2000,5,2000-05-15,275.35,4.99,514,567
2000,5,2000-05-12,276.425,4.97,514,571
2000,5,2000-05-11,276.875,5,512,559.5
2000,5,2000-05-10,277.7,5.025,510.5,574.5
2000,5,2000-05-09,276.6,4.99,507,578
2000,5,2000-05-08,277.575,4.985,503,573.5
2000,5,2000-05-05,280.625,5.075,512,573.5
2000,5,2000-05-04,278.65,5,509.5,570
2000,5,2000-05-03,276.6,5,513.5,578.5
2000,5,2000-05-02,275.225,5.005,529.5,602.5
2000,4,2000-04-28,275.45,4.9375,517.5,598.5
2000,4,2000-04-26,276.95,4.97,471.5,573.5
2000,4,2000-04-25,279.75,4.96,476.5,569.5
2000,4,2000-04-20,280.175,5.095,487.5,562.5
2000,4,2000-04-19,281.375,5.1025,493,580
2000,4,2000-04-18,281.45,5.085,501,579
2000,4,2000-04-17,282.625,5.135,506.5,573.5
2000,4,2000-04-14,281.325,5.13,507,565
2000,4,2000-04-13,281.4,5.1,500,559
2000,4,2000-04-12,280.325,5.095,494.5,560
2000,4,2000-04-11,281.85,5.1175,492,554
2000,4,2000-04-10,281.875,5.08,488,557
2000,4,2000-04-07,280.05,5.085,503.5,573.5
2000,4,2000-04-06,279.1,5.095,516,582
2000,4,2000-04-05,282.2,5.11,521,592.5
2000,4,2000-04-04,276.8,4.99,508.5,582.5
2000,4,2000-04-03,278.15,5.04,508,580
2000,3,2000-03-31,276.325,4.935,482,582.5
2000,3,2000-03-30,276.225,4.94,478.5,607.5
2000,3,2000-03-29,279.425,5.05,481.5,617.5
2000,3,2000-03-28,280.475,5.065,478,617.5
2000,3,2000-03-27,284.25,5.09,480,615
2000,3,2000-03-24,284.875,5.08,480.75,622.5
2000,3,2000-03-23,285.625,5.105,488.5,650
2000,3,2000-03-22,288.6,5.13,496,661.5
2000,3,2000-03-21,285.65,5.035,495,685
2000,3,2000-03-20,285.3,5.065,488.5,704.5
2000,3,2000-03-17,284.7,5.06,486,713.5
2000,3,2000-03-16,287.875,5.115,484.5,715
2000,3,2000-03-15,288.925,5.08,483,705
2000,3,2000-03-14,289.525,5.08,482,691.5
2000,3,2000-03-13,290.15,5.0925,478,697
2000,3,2000-03-10,291.175,5.11,477.5,705
2000,3,2000-03-09,289.75,5.05,473,700
2000,3,2000-03-08,291.975,5.065,474.5,687.5
2000,3,2000-03-07,289.05,5.05,470,650
2000,3,2000-03-06,289.025,5.09,471.5,653.5
2000,3,2000-03-03,288.9,5.02,465,652.5
2000,3,2000-03-02,289.45,5.035,471.5,682.5
2000,3,2000-03-01,293.325,5.125,475.5,703
2000,2,2000-02-29,293.825,5.095,488,728.5
2000,2,2000-02-28,292.625,5.0775,476.5,715
2000,2,2000-02-25,295.575,5.15,471.5,672.5
2000,2,2000-02-24,299.325,5.22,476.5,700
2000,2,2000-02-23,303.625,5.255,501.5,776.5
2000,2,2000-02-22,303.825,5.24,508.5,770.5
2000,2,2000-02-21,305.5,5.24,525,792.5
2000,2,2000-02-18,302.9,5.23,524.5,692.5
2000,2,2000-02-17,305.5,5.285,573,730
2000,2,2000-02-16,301.5,5.23,552,673.5
2000,2,2000-02-15,305.625,5.24,542,652.5
2000,2,2000-02-14,308.55,5.235,541,603.5
2000,2,2000-02-11,314,5.36,543,588
2000,2,2000-02-10,310.125,5.36,540,573
2000,2,2000-02-09,307.3,5.3625,544.5,577
2000,2,2000-02-08,299.7,5.27,514,566.5
2000,2,2000-02-07,314.65,5.4475,521.5,535.5
2000,2,2000-02-04,290.575,5.23,511.5,514.5
2000,2,2000-02-03,285.15,5.2,502,506.5
2000,2,2000-02-02,284.35,5.2075,496,496.5
2000,2,2000-02-01,283.325,5.2425,490.5,484.5
2000,1,2000-01-31,283.175,5.26,495,483
2000,1,2000-01-28,286.45,5.37,494.5,487
2000,1,2000-01-27,286.025,5.295,461,475.5
2000,1,2000-01-26,285.4,5.2,453.5,473.5
2000,1,2000-01-25,288.35,5.2675,460.5,475
2000,1,2000-01-24,287.325,5.21,452.5,462.5
2000,1,2000-01-21,287.725,5.18,440.5,452
2000,1,2000-01-20,288.225,5.13,444,443.5
2000,1,2000-01-19,288.2,5.1025,442,442
2000,1,2000-01-18,286.325,5.13,434,435.5
2000,1,2000-01-17,285.125,5.125,432.5,439
2000,1,2000-01-14,283.725,5.095,428,438
2000,1,2000-01-13,282.15,5.09,422.5,440.25
2000,1,2000-01-12,282.25,5.145,420.5,449
2000,1,2000-01-11,281.975,5.155,420,449
2000,1,2000-01-10,281.65,5.145,417.5,447
2000,1,2000-01-07,282.05,5.135,417,435.5
2000,1,2000-01-06,279.875,5.14,417,434
2000,1,2000-01-05,281.275,5.285,425.5,435.5
2000,1,2000-01-04,281.775,5.3025,437.5,443.5
2001,12,2001-12-28,277.05,4.5,478.5,438
2001,12,2001-12-27,277.875,4.54,470,437
2001,12,2001-12-21,277.65,4.52,457.5,404
2001,12,2001-12-20,276.175,4.385,453.5,397
2001,12,2001-12-19,278.775,4.49,455,400.5
2001,12,2001-12-18,278.85,4.44,459.25,403
2001,12,2001-12-17,277.775,4.385,461,406.5
2001,12,2001-12-14,275.95,4.36,462,401.5
2001,12,2001-12-13,274.15,4.27,462.5,386.5
2001,12,2001-12-12,273.375,4.29,465,385
2001,12,2001-12-11,272.4,4.245,459,405
2001,12,2001-12-10,273,4.235,469,419
2001,12,2001-12-07,274.425,4.27,467.5,410
2001,12,2001-12-06,274.325,4.22,455.75,383
2001,12,2001-12-05,275.375,4.145,452,370
2001,12,2001-12-04,276.575,4.2075,454.75,360.5
2001,12,2001-12-03,275.8,4.18,451.75,355
2001,11,2001-11-30,275.1,4.14,441.5,342.5
2001,11,2001-11-29,274.725,4.1375,436,334.25
2001,11,2001-11-28,274.5,4.09,438,333
2001,11,2001-11-27,273.475,4.07,439,332.5
2001,11,2001-11-26,272.825,4.07,439,333.25
2001,11,2001-11-23,272.825,4.095,434,330
2001,11,2001-11-22,272.975,4.065,437,329
2001,11,2001-11-21,272.975,4.065,442,332.5
2001,11,2001-11-20,273.35,4.08,438.75,333
2001,11,2001-11-19,273.9,4.11,431.5,337
2001,11,2001-11-16,275,4.1175,427,332
2001,11,2001-11-15,275.75,4.11,425,321.75
2001,11,2001-11-14,277.9,4.18,429,318.5
2001,11,2001-11-13,277.075,4.1125,426,318.5
2001,11,2001-11-12,278.85,4.15,431,331
2001,11,2001-11-09,277.225,4.105,421,323
2001,11,2001-11-08,280.075,4.13,416,323
2001,11,2001-11-07,280.4,4.145,417,327.5
2001,11,2001-11-06,279.425,4.125,421,327.5
2001,11,2001-11-05,278.6,4.125,420.5,325
2001,11,2001-11-02,280.05,4.22,421,328.5
2001,11,2001-11-01,280.025,4.235,419.75,317
2001,10,2001-10-31,279.85,4.275,425,325
2001,10,2001-10-30,280.3,4.2875,428,335
2001,10,2001-10-29,278.15,4.215,431,345.75
2001,10,2001-10-26,277.1,4.205,418.5,324
2001,10,2001-10-25,276.025,4.19,418,318
2001,10,2001-10-24,275.825,4.245,421.5,319
2001,10,2001-10-23,275.475,4.225,427,318
2001,10,2001-10-22,276.725,4.235,428,317.125
2001,10,2001-10-19,278.425,4.24,433,323.5
2001,10,2001-10-18,281.6,4.345,436,328.5
2001,10,2001-10-17,281.625,4.375,439,332.5
2001,10,2001-10-16,281.175,4.355,454.5,353
2001,10,2001-10-15,282.8,4.42,462,357
2001,10,2001-10-12,282.025,4.42,435.5,350
2001,10,2001-10-11,282.1,4.415,432.5,348
2001,10,2001-10-10,286.825,4.4875,425,342.5
2001,10,2001-10-09,290.55,4.63,431,345
2001,10,2001-10-08,292.35,4.645,437.5,348
2001,10,2001-10-05,291.4,4.645,444,348
2001,10,2001-10-04,289.75,4.61,432,338
2001,10,2001-10-03,290.02,4.5875,436.5,349.5
2001,10,2001-10-02,291.375,4.595,410.5,317.5
2001,10,2001-10-01,291.125,4.58,422.5,327.5
2001,9,2001-09-28,291.125,4.58,422.5,327.5
2001,9,2001-09-27,290.525,4.545,442,380
2001,9,2001-09-26,291.525,4.5525,441,407.5
2001,9,2001-09-25,287.975,4.52,454,422.5
2001,9,2001-09-24,288.925,4.5075,477,433.5
2001,9,2001-09-21,291.9,4.6,491,452
2001,9,2001-09-20,288.35,4.62,494,456
2001,9,2001-09-19,288.725,4.465,491.5,465
2001,9,2001-09-18,289.025,4.365,484,464.5
2001,9,2001-09-17,292.125,4.29,475.5,465
2001,9,2001-09-14,285.125,4.27,473.5,461.5
2001,9,2001-09-13,279.375,4.215,454,454
2001,9,2001-09-12,279.25,4.22,454,465
2001,9,2001-09-11,279.2,4.18,445.5,457.5
2001,9,2001-09-10,272.35,4.18,443,457.5
2001,9,2001-09-07,273.375,4.185,444,455.5
2001,9,2001-09-06,272.025,4.18,441,456.5
2001,9,2001-09-05,271.5,4.19,443,456
2001,9,2001-09-04,272.275,4.175,443,455
2001,9,2001-09-03,273.45,4.195,442,457
2001,8,2001-08-31,274.175,4.2,446,453
2001,8,2001-08-30,272.85,4.2025,446.5,447.5
2001,8,2001-08-29,272.85,4.21,464,471.5
2001,8,2001-08-28,271.325,4.21,462,462
2001,8,2001-08-24,273.975,4.22,456,446
2001,8,2001-08-23,274.575,4.195,458,446
2001,8,2001-08-22,276.55,4.205,447,448
2001,8,2001-08-21,276.625,4.165,443.5,446
2001,8,2001-08-20,277.2,4.24,439.875,442.5
2001,8,2001-08-17,276.85,4.215,450,451.5
2001,8,2001-08-16,275.5,4.17,425.5,440
2001,8,2001-08-15,275.85,4.23,429,443
2001,8,2001-08-14,274.3,4.16,440.5,456.5
2001,8,2001-08-13,275.35,4.175,452.5,471.5
2001,8,2001-08-10,274.575,4.22,446,464
2001,8,2001-08-09,269.5,4.155,433.5,446.5
2001,8,2001-08-08,266.45,4.155,441,441.5
2001,8,2001-08-07,266.575,4.14,448,444
2001,8,2001-08-06,267.55,4.22,471.5,474
2001,8,2001-08-03,267.675,4.24,481.5,483.5
2001,8,2001-08-02,267.65,4.2325,476,472.5
2001,8,2001-08-01,267.525,4.24,471,463
2001,7,2001-07-31,265.725,4.215,474.5,447.5
2001,7,2001-07-30,266.35,4.225,494,442
2001,7,2001-07-27,266.015,4.25,503.5,456
2001,7,2001-07-26,267.325,4.24,506,459.5
2001,7,2001-07-25,268.825,4.24,504.5,465
2001,7,2001-07-24,268.825,4.26,494.5,458.5
2001,7,2001-07-23,268.975,4.2575,498,478.5
2001,7,2001-07-20,269.9,4.22,507,484
2001,7,2001-07-19,270.925,4.27,516,515
2001,7,2001-07-18,268.325,4.24,522,515
2001,7,2001-07-17,267.225,4.22,547.5,530.5
2001,7,2001-07-16,268.125,4.31,553,548
2001,7,2001-07-13,266.375,4.2525,560,562
2001,7,2001-07-12,266.975,4.26,558,563
2001,7,2001-07-11,267.05,4.255,556.25,563
2001,7,2001-07-10,267.325,4.265,554,561.5
2001,7,2001-07-09,266.475,4.265,558,571
2001,7,2001-07-06,265.15,4.225,552,576.5
2001,7,2001-07-05,266.925,4.26,556,583.5
2001,7,2001-07-04,267.6,4.27,559,587
2001,7,2001-07-03,268.55,4.29,556.5,591.5
2001,7,2001-07-02,268.725,4.305,560,598
2001,6,2001-06-29,270.25,4.335,558,598
2001,6,2001-06-28,270.475,4.305,563,597.5
2001,6,2001-06-27,275.4,4.3525,567,608
2001,6,2001-06-26,273.925,4.3,569.5,608.5
2001,6,2001-06-25,273,4.32,574.25,611.75
2001,6,2001-06-22,273.25,4.335,574,613
2001,6,2001-06-21,272.175,4.35,580.5,620
2001,6,2001-06-20,271.95,4.4,581,619
2001,6,2001-06-19,273.675,4.43,579.5,612
2001,6,2001-06-18,271.75,4.375,580.25,608
2001,6,2001-06-15,273.275,4.45,581.5,606
2001,6,2001-06-14,272.3,4.3975,577.5,600.75
2001,6,2001-06-13,271.875,4.385,575.5,597.25
2001,6,2001-06-12,268.9,4.3325,580.5,602.5
2001,6,2001-06-11,270.625,4.36,586,614
2001,6,2001-06-08,267.125,4.345,590.5,616.5
2001,6,2001-06-07,266.175,4.335,589,622.5
2001,6,2001-06-06,266.225,4.36,585,628.5
2001,6,2001-06-05,265.925,4.3475,587.25,629.5
2001,6,2001-06-04,266.375,4.405,593,638
2001,6,2001-06-01,265.525,4.395,595,641
2001,5,2001-05-31,266.8,4.425,607.5,647.5
2001,5,2001-05-30,272.325,4.5125,616,656.5
2001,5,2001-05-29,276.2,4.52,621,664
2001,5,2001-05-25,278.45,4.5675,616,655
2001,5,2001-05-24,284.75,4.625,615,646
2001,5,2001-05-23,283.5,4.52,612,635
2001,5,2001-05-22,283.45,4.515,614,651
2001,5,2001-05-21,289.8,4.585,616,655
2001,5,2001-05-18,272.55,4.45,613,652.5
2001,5,2001-05-17,272.875,4.42,610,639
2001,5,2001-05-16,270,4.335,610.5,639
2001,5,2001-05-15,267.325,4.34,605,638
2001,5,2001-05-14,268.025,4.34,605,632.5
2001,5,2001-05-11,269,4.345,606,653.5
2001,5,2001-05-10,268.925,4.395,604.5,660
2001,5,2001-05-09,266.525,4.3225,606,665
2001,5,2001-05-08,265.4,4.325,603.5,670
2001,5,2001-05-04,266.2,4.36,617,673
2001,5,2001-05-03,265.85,4.385,609,670
2001,5,2001-05-02,264.475,4.385,603,670.5
